x_ref,y_ref,yaw_ref
-5.056320,-8.000000,0.000000
-5.046308,-8.000000,0.000000
-5.036295,-8.000000,0.000000
-5.026283,-8.000000,0.000000
-5.016270,-8.000000,0.000000
-5.006258,-8.000000,0.000000
-4.996245,-8.000000,0.000000
-4.986233,-8.000000,0.000000
-4.976220,-8.000000,0.000000
-4.966208,-8.000000,0.000000
-4.956195,-8.000000,0.000000
-4.946183,-8.000000,0.000000
-4.936170,-8.000000,0.000000
-4.926158,-8.000000,0.000000
-4.916145,-8.000000,0.000000
-4.906133,-8.000000,0.000000
-4.896120,-8.000000,0.000000
-4.886108,-8.000000,0.000000
-4.876095,-8.000000,0.000000
-4.866083,-8.000000,0.000000
-4.856070,-8.000000,0.000000
-4.846058,-8.000000,0.000000
-4.836045,-8.000000,0.000000
-4.826033,-8.000000,0.000000
-4.816020,-8.000000,0.000000
-4.806008,-8.000000,0.000000
-4.795995,-8.000000,0.000000
-4.785982,-8.000000,0.000000
-4.775970,-8.000000,0.000000
-4.765957,-8.000000,0.000000
-4.755945,-8.000000,0.000000
-4.745932,-8.000000,0.000000
-4.735920,-8.000000,0.000000
-4.725907,-8.000000,0.000000
-4.715895,-8.000000,0.000000
-4.705882,-8.000000,0.000000
-4.695870,-8.000000,0.000000
-4.685857,-8.000000,0.000000
-4.675845,-8.000000,0.000000
-4.665832,-8.000000,0.000000
-4.655820,-8.000000,0.000000
-4.645807,-8.000000,0.000000
-4.635795,-8.000000,0.000000
-4.625782,-8.000000,0.000000
-4.615770,-8.000000,0.000000
-4.605757,-8.000000,0.000000
-4.595745,-8.000000,0.000000
-4.585732,-8.000000,0.000000
-4.575720,-8.000000,0.000000
-4.565707,-8.000000,0.000000
-4.555695,-8.000000,0.000000
-4.545682,-8.000000,0.000000
-4.535670,-8.000000,0.000000
-4.525657,-8.000000,0.000000
-4.515645,-8.000000,0.000000
-4.505632,-8.000000,0.000000
-4.495620,-8.000000,0.000000
-4.485607,-8.000000,0.000000
-4.475594,-8.000000,0.000000
-4.465582,-8.000000,0.000000
-4.455569,-8.000000,0.000000
-4.445557,-8.000000,0.000000
-4.435544,-8.000000,0.000000
-4.425532,-8.000000,0.000000
-4.415519,-8.000000,0.000000
-4.405507,-8.000000,0.000000
-4.395494,-8.000000,0.000000
-4.385482,-8.000000,0.000000
-4.375469,-8.000000,0.000000
-4.365457,-8.000000,0.000000
-4.355444,-8.000000,0.000000
-4.345432,-8.000000,0.000000
-4.335419,-8.000000,0.000000
-4.325407,-8.000000,0.000000
-4.315394,-8.000000,0.000000
-4.305382,-8.000000,0.000000
-4.295369,-8.000000,0.000000
-4.285357,-8.000000,0.000000
-4.275344,-8.000000,0.000000
-4.265332,-8.000000,0.000000
-4.255319,-8.000000,0.000000
-4.245307,-8.000000,0.000000
-4.235294,-8.000000,0.000000
-4.225282,-8.000000,0.000000
-4.215269,-8.000000,0.000000
-4.205257,-8.000000,0.000000
-4.195244,-8.000000,0.000000
-4.185232,-8.000000,0.000000
-4.175219,-8.000000,0.000000
-4.165207,-8.000000,0.000000
-4.155194,-8.000000,0.000000
-4.145181,-8.000000,0.000000
-4.135169,-8.000000,0.000000
-4.125156,-8.000000,0.000000
-4.115144,-8.000000,0.000000
-4.105131,-8.000000,0.000000
-4.095119,-8.000000,0.000000
-4.085106,-8.000000,0.000000
-4.075094,-8.000000,0.000000
-4.065081,-8.000000,0.000000
-4.055069,-8.000000,0.000000
-4.045056,-8.000000,0.000000
-4.035044,-8.000000,0.000000
-4.025031,-8.000000,0.000000
-4.015019,-8.000000,0.000000
-4.005006,-8.000000,0.000000
-3.994994,-8.000000,0.000000
-3.984981,-8.000000,0.000000
-3.974969,-8.000000,0.000000
-3.964956,-8.000000,0.000000
-3.954944,-8.000000,0.000000
-3.944931,-8.000000,0.000000
-3.934919,-8.000000,0.000000
-3.924906,-8.000000,0.000000
-3.914894,-8.000000,0.000000
-3.904881,-8.000000,0.000000
-3.894869,-8.000000,0.000000
-3.884856,-8.000000,0.000000
-3.874844,-8.000000,0.000000
-3.864831,-8.000000,0.000000
-3.854819,-8.000000,0.000000
-3.844806,-8.000000,0.000000
-3.834793,-8.000000,0.000000
-3.824781,-8.000000,0.000000
-3.814768,-8.000000,0.000000
-3.804756,-8.000000,0.000000
-3.794743,-8.000000,0.000000
-3.784731,-8.000000,0.000000
-3.774718,-8.000000,0.000000
-3.764706,-8.000000,0.000000
-3.754693,-8.000000,0.000000
-3.744681,-8.000000,0.000000
-3.734668,-8.000000,0.000000
-3.724656,-8.000000,0.000000
-3.714643,-8.000000,0.000000
-3.704631,-8.000000,0.000000
-3.694618,-8.000000,0.000000
-3.684606,-8.000000,0.000000
-3.674593,-8.000000,0.000000
-3.664581,-8.000000,0.000000
-3.654568,-8.000000,0.000000
-3.644556,-8.000000,0.000000
-3.634543,-8.000000,0.000000
-3.624531,-8.000000,0.000000
-3.614518,-8.000000,0.000000
-3.604506,-8.000000,0.000000
-3.594493,-8.000000,0.000000
-3.584481,-8.000000,0.000000
-3.574468,-8.000000,0.000000
-3.564456,-8.000000,0.000000
-3.554443,-8.000000,0.000000
-3.544431,-8.000000,0.000000
-3.534418,-8.000000,0.000000
-3.524406,-8.000000,0.000000
-3.514393,-8.000000,0.000000
-3.504380,-8.000000,0.000000
-3.494368,-8.000000,0.000000
-3.484355,-8.000000,0.000000
-3.474343,-8.000000,0.000000
-3.464330,-8.000000,0.000000
-3.454318,-8.000000,0.000000
-3.444305,-8.000000,0.000000
-3.434293,-8.000000,0.000000
-3.424280,-8.000000,0.000000
-3.414268,-8.000000,0.000000
-3.404255,-8.000000,0.000000
-3.394243,-8.000000,0.000000
-3.384230,-8.000000,0.000000
-3.374218,-8.000000,0.000000
-3.364205,-8.000000,0.000000
-3.354193,-8.000000,0.000000
-3.344180,-8.000000,0.000000
-3.334168,-8.000000,0.000000
-3.324155,-8.000000,0.000000
-3.314143,-8.000000,0.000000
-3.304130,-8.000000,0.000000
-3.294118,-8.000000,0.000000
-3.284105,-8.000000,0.000000
-3.274093,-8.000000,0.000000
-3.264080,-8.000000,0.000000
-3.254068,-8.000000,0.000000
-3.244055,-8.000000,0.000000
-3.234043,-8.000000,0.000000
-3.224030,-8.000000,0.000000
-3.214018,-8.000000,0.000000
-3.204005,-8.000000,0.000000
-3.193992,-8.000000,0.000000
-3.183980,-8.000000,0.000000
-3.173967,-8.000000,0.000000
-3.163955,-8.000000,0.000000
-3.153942,-8.000000,0.000000
-3.143930,-8.000000,0.000000
-3.133917,-8.000000,0.000000
-3.123905,-8.000000,0.000000
-3.113892,-8.000000,0.000000
-3.103880,-8.000000,0.000000
-3.093867,-8.000000,0.000000
-3.083855,-8.000000,0.000000
-3.073842,-8.000000,0.000000
-3.063830,-8.000000,0.000000
-3.053817,-8.000000,0.000000
-3.043805,-8.000000,0.000000
-3.033792,-8.000000,0.000000
-3.023780,-8.000000,0.000000
-3.013767,-8.000000,0.000000
-3.003755,-8.000000,0.000000
-2.993742,-8.000000,0.000000
-2.983730,-8.000000,0.000000
-2.973717,-8.000000,0.000000
-2.963705,-8.000000,0.000000
-2.953692,-8.000000,0.000000
-2.943680,-8.000000,0.000000
-2.933667,-8.000000,0.000000
-2.923655,-8.000000,0.000000
-2.913642,-8.000000,0.000000
-2.903630,-8.000000,0.000000
-2.893617,-8.000000,0.000000
-2.883605,-8.000000,0.000000
-2.873592,-8.000000,0.000000
-2.863579,-8.000000,0.000000
-2.853567,-8.000000,0.000000
-2.843554,-8.000000,0.000000
-2.833542,-8.000000,0.000000
-2.823529,-8.000000,0.000000
-2.813517,-8.000000,0.000000
-2.803504,-8.000000,0.000000
-2.793492,-8.000000,0.000000
-2.783479,-8.000000,0.000000
-2.773467,-8.000000,0.000000
-2.763454,-8.000000,0.000000
-2.753442,-8.000000,0.000000
-2.743429,-8.000000,0.000000
-2.733417,-8.000000,0.000000
-2.723404,-8.000000,0.000000
-2.713392,-8.000000,0.000000
-2.703379,-8.000000,0.000000
-2.693367,-8.000000,0.000000
-2.683354,-8.000000,0.000000
-2.673342,-8.000000,0.000000
-2.663329,-8.000000,0.000000
-2.653317,-8.000000,0.000000
-2.643304,-8.000000,0.000000
-2.633292,-8.000000,0.000000
-2.623279,-8.000000,0.000000
-2.613267,-8.000000,0.000000
-2.603254,-8.000000,0.000000
-2.593242,-8.000000,0.000000
-2.583229,-8.000000,0.000000
-2.573217,-8.000000,0.000000
-2.563204,-8.000000,0.000000
-2.553191,-8.000000,0.000000
-2.543179,-8.000000,0.000000
-2.533166,-8.000000,0.000000
-2.523154,-8.000000,0.000000
-2.513141,-8.000000,0.000000
-2.503129,-8.000000,0.000000
-2.493116,-8.000000,0.000000
-2.483104,-8.000000,0.000000
-2.473091,-8.000000,0.000000
-2.463079,-8.000000,0.000000
-2.453066,-8.000000,0.000000
-2.443054,-8.000000,0.000000
-2.433041,-8.000000,0.000000
-2.423029,-8.000000,0.000000
-2.413016,-8.000000,0.000000
-2.403004,-8.000000,0.000000
-2.392991,-8.000000,0.000000
-2.382979,-8.000000,0.000000
-2.372966,-8.000000,0.000000
-2.362954,-8.000000,0.000000
-2.352941,-8.000000,0.000000
-2.342929,-8.000000,0.000000
-2.332916,-8.000000,0.000000
-2.322904,-8.000000,0.000000
-2.312891,-8.000000,0.000000
-2.302879,-8.000000,0.000000
-2.292866,-8.000000,0.000000
-2.282854,-8.000000,0.000000
-2.272841,-8.000000,0.000000
-2.262829,-8.000000,0.000000
-2.252816,-8.000000,0.000000
-2.242804,-8.000000,0.000000
-2.232791,-8.000000,0.000000
-2.222778,-8.000000,0.000000
-2.212766,-8.000000,0.000000
-2.202753,-8.000000,0.000000
-2.192741,-8.000000,0.000000
-2.182728,-8.000000,0.000000
-2.172716,-8.000000,0.000000
-2.162703,-8.000000,0.000000
-2.152691,-8.000000,0.000000
-2.142678,-8.000000,0.000000
-2.132666,-8.000000,0.000000
-2.122653,-8.000000,0.000000
-2.112641,-8.000000,0.000000
-2.102628,-8.000000,0.000000
-2.092616,-8.000000,0.000000
-2.082603,-8.000000,0.000000
-2.072591,-8.000000,0.000000
-2.062578,-8.000000,0.000000
-2.052566,-8.000000,0.000000
-2.042553,-8.000000,0.000000
-2.032541,-8.000000,0.000000
-2.022528,-8.000000,0.000000
-2.012516,-8.000000,0.000000
-2.002503,-8.000000,0.000000
-1.992491,-8.000000,0.000000
-1.982478,-8.000000,0.000000
-1.972466,-8.000000,0.000000
-1.962453,-8.000000,0.000000
-1.952441,-8.000000,0.000000
-1.942428,-8.000000,0.000000
-1.932416,-8.000000,0.000000
-1.922403,-8.000000,0.000000
-1.912390,-8.000000,0.000000
-1.902378,-8.000000,0.000000
-1.892365,-8.000000,0.000000
-1.882353,-8.000000,0.000000
-1.872340,-8.000000,0.000000
-1.862328,-8.000000,0.000000
-1.852315,-8.000000,0.000000
-1.842303,-8.000000,0.000000
-1.832290,-8.000000,0.000000
-1.822278,-8.000000,0.000000
-1.812265,-8.000000,0.000000
-1.802253,-8.000000,0.000000
-1.792240,-8.000000,0.000000
-1.782228,-8.000000,0.000000
-1.772215,-8.000000,0.000000
-1.762203,-8.000000,0.000000
-1.752190,-8.000000,0.000000
-1.742178,-8.000000,0.000000
-1.732165,-8.000000,0.000000
-1.722153,-8.000000,0.000000
-1.712140,-8.000000,0.000000
-1.702128,-8.000000,0.000000
-1.692115,-8.000000,0.000000
-1.682103,-8.000000,0.000000
-1.672090,-8.000000,0.000000
-1.662078,-8.000000,0.000000
-1.652065,-8.000000,0.000000
-1.642053,-8.000000,0.000000
-1.632040,-8.000000,0.000000
-1.622028,-8.000000,0.000000
-1.612015,-8.000000,0.000000
-1.602003,-8.000000,0.000000
-1.591990,-8.000000,0.000000
-1.581977,-8.000000,0.000000
-1.571965,-8.000000,0.000000
-1.561952,-8.000000,0.000000
-1.551940,-8.000000,0.000000
-1.541927,-8.000000,0.000000
-1.531915,-8.000000,0.000000
-1.521902,-8.000000,0.000000
-1.511890,-8.000000,0.000000
-1.501877,-8.000000,0.000000
-1.491865,-8.000000,0.000000
-1.481852,-8.000000,0.000000
-1.471840,-8.000000,0.000000
-1.461827,-8.000000,0.000000
-1.451815,-8.000000,0.000000
-1.441802,-8.000000,0.000000
-1.431790,-8.000000,0.000000
-1.421777,-8.000000,0.000000
-1.411765,-8.000000,0.000000
-1.401752,-8.000000,0.000000
-1.391740,-8.000000,0.000000
-1.381727,-8.000000,0.000000
-1.371715,-8.000000,0.000000
-1.361702,-8.000000,0.000000
-1.351690,-8.000000,0.000000
-1.341677,-8.000000,0.000000
-1.331665,-8.000000,0.000000
-1.321652,-8.000000,0.000000
-1.311640,-8.000000,0.000000
-1.301627,-8.000000,0.000000
-1.291615,-8.000000,0.000000
-1.281602,-8.000000,0.000000
-1.271589,-8.000000,0.000000
-1.261577,-8.000000,0.000000
-1.251564,-8.000000,0.000000
-1.241552,-8.000000,0.000000
-1.231539,-8.000000,0.000000
-1.221527,-8.000000,0.000000
-1.211514,-8.000000,0.000000
-1.201502,-8.000000,0.000000
-1.191489,-8.000000,0.000000
-1.181477,-8.000000,0.000000
-1.171464,-8.000000,0.000000
-1.161452,-8.000000,0.000000
-1.151439,-8.000000,0.000000
-1.141427,-8.000000,0.000000
-1.131414,-8.000000,0.000000
-1.121402,-8.000000,0.000000
-1.111389,-8.000000,0.000000
-1.101377,-8.000000,0.000000
-1.091364,-8.000000,0.000000
-1.081352,-8.000000,0.000000
-1.071339,-8.000000,0.000000
-1.061327,-8.000000,0.000000
-1.051314,-8.000000,0.000000
-1.041302,-8.000000,0.000000
-1.031289,-8.000000,0.000000
-1.021277,-8.000000,0.000000
-1.011264,-8.000000,0.000000
-1.001252,-8.000000,0.000000
-0.991239,-8.000000,0.000000
-0.981227,-8.000000,0.000000
-0.971214,-8.000000,0.000000
-0.961202,-8.000000,0.000000
-0.951189,-8.000000,0.000000
-0.941176,-8.000000,0.000000
-0.931164,-8.000000,0.000000
-0.921151,-8.000000,0.000000
-0.911139,-8.000000,0.000000
-0.901126,-8.000000,0.000000
-0.891114,-8.000000,0.000000
-0.881101,-8.000000,0.000000
-0.871089,-8.000000,0.000000
-0.861076,-8.000000,0.000000
-0.851064,-8.000000,0.000000
-0.841051,-8.000000,0.000000
-0.831039,-8.000000,0.000000
-0.821026,-8.000000,0.000000
-0.811014,-8.000000,0.000000
-0.801001,-8.000000,0.000000
-0.790989,-8.000000,0.000000
-0.780976,-8.000000,0.000000
-0.770964,-8.000000,0.000000
-0.760951,-8.000000,0.000000
-0.750939,-8.000000,0.000000
-0.740926,-8.000000,0.000000
-0.730914,-8.000000,0.000000
-0.720901,-8.000000,0.000000
-0.710889,-8.000000,0.000000
-0.700876,-8.000000,0.000000
-0.690864,-8.000000,0.000000
-0.680851,-8.000000,0.000000
-0.670839,-8.000000,0.000000
-0.660826,-8.000000,0.000000
-0.650814,-8.000000,0.000000
-0.640801,-8.000000,0.000000
-0.630788,-8.000000,0.000000
-0.620776,-8.000000,0.000000
-0.610763,-8.000000,0.000000
-0.600751,-8.000000,0.000000
-0.590738,-8.000000,0.000000
-0.580726,-8.000000,0.000000
-0.570713,-8.000000,0.000000
-0.560701,-8.000000,0.000000
-0.550688,-8.000000,0.000000
-0.540676,-8.000000,0.000000
-0.530663,-8.000000,0.000000
-0.520651,-8.000000,0.000000
-0.510638,-8.000000,0.000000
-0.500626,-8.000000,0.000000
-0.490613,-8.000000,0.000000
-0.480601,-8.000000,0.000000
-0.470588,-8.000000,0.000000
-0.460576,-8.000000,0.000000
-0.450563,-8.000000,0.000000
-0.440551,-8.000000,0.000000
-0.430538,-8.000000,0.000000
-0.420526,-8.000000,0.000000
-0.410513,-8.000000,0.000000
-0.400501,-8.000000,0.000000
-0.390488,-8.000000,0.000000
-0.380476,-8.000000,0.000000
-0.370463,-8.000000,0.000000
-0.360451,-8.000000,0.000000
-0.350438,-8.000000,0.000000
-0.340426,-8.000000,0.000000
-0.330413,-8.000000,0.000000
-0.320401,-8.000000,0.000000
-0.310388,-8.000000,0.000000
-0.300375,-8.000000,0.000000
-0.290363,-8.000000,0.000000
-0.280350,-8.000000,0.000000
-0.270338,-8.000000,0.000000
-0.260325,-8.000000,0.000000
-0.250313,-8.000000,0.000000
-0.240300,-8.000000,0.000000
-0.230288,-8.000000,0.000000
-0.220275,-8.000000,0.000000
-0.210263,-8.000000,0.000000
-0.200250,-8.000000,0.000000
-0.190238,-8.000000,0.000000
-0.180225,-8.000000,0.000000
-0.170213,-8.000000,0.000000
-0.160200,-8.000000,0.000000
-0.150188,-8.000000,0.000000
-0.140175,-8.000000,0.000000
-0.130163,-8.000000,0.000000
-0.120150,-8.000000,0.000000
-0.110138,-8.000000,0.000000
-0.100125,-8.000000,0.000000
-0.090113,-8.000000,0.000000
-0.080100,-8.000000,0.000000
-0.070088,-8.000000,0.000000
-0.060075,-8.000000,0.000000
-0.050063,-8.000000,0.000000
-0.040050,-8.000000,0.000000
-0.030038,-8.000000,0.000000
-0.020025,-8.000000,0.000000
-0.010013,-8.000000,0.000000
0.000000,-8.000000,0.000000
0.069812,-7.999695,0.008727
0.139619,-7.998782,0.017453
0.209416,-7.997259,0.026180
0.279196,-7.995127,0.034907
0.348955,-7.992386,0.043633
0.418688,-7.989036,0.052360
0.488388,-7.985078,0.061087
0.558052,-7.980512,0.069813
0.627673,-7.975339,0.078540
0.697246,-7.969558,0.087266
0.766766,-7.963170,0.095993
0.836228,-7.956175,0.104720
0.905626,-7.948575,0.113446
0.974955,-7.940369,0.122173
1.044210,-7.931559,0.130900
1.113385,-7.922145,0.139626
1.182475,-7.912127,0.148353
1.251476,-7.901507,0.157080
1.320381,-7.890285,0.165806
1.389185,-7.878462,0.174533
1.457884,-7.866039,0.183260
