[UGV-MPC]
[time: set_angle, angle_feedback, set_speed, speed, x, x_ref, y, y_ref, yaw, yaw_ref]=
17.386:1.77607;3;0.9;0.8;-17.4274;-17.4341;-0.171987;0;0.160064;0
17.486:1.44404;3;0.9;0.8;-17.4274;-17.3837;-0.171987;0;0.16434;0
17.586:1.17409;3;0.9;0.8;-17.3533;-17.3837;-0.171987;0;0.167255;0
17.686:0.780541;2;0.9;0.8;-17.3533;-17.2829;-0.171987;0;0.169995;0
17.786:0.487596;2;0.9;0.8;-17.3533;-17.2829;-0.171987;0;0.169297;0
17.886:0.351393;1;0.9;0.8;-17.3533;-17.2829;-0.171987;0;0.17476;0
17.986:0.28243;1;0.9;0.8;-17.2236;-17.1822;-0.171987;0;0.169332;0
18.086:0.393554;1;0.9;0.8;-17.168;-17.1822;-0.190193;0;0.17462;0
18.186:0.84899;1;0.9;0.8;-17.168;-17.1318;-0.190193;0;0.177535;0
18.286:1.04647;1;0.9;0.8;-17.1124;-17.0814;-0.190193;0;0.177989;0
18.386:1.12867;1;0.9;0.8;-17.1124;-17.0814;-0.190193;0;0.177744;0
18.486:1.18008;1;0.9;0.8;-17.1124;-17.0814;-0.190193;0;0.180956;0
18.586:1.13076;1;0.9;0.8;-16.8159;-17.0814;-0.171987;0;0.177901;0
18.686:0.614915;1;0.9;0.8;-16.8159;-16.7791;-0.171987;0;0.18223;0
18.786:0.141446;1;0.9;0.8;-16.6861;-16.7287;-0.171987;0;0.181113;0
18.886:-0.11521;0;0.9;0.8;-16.6861;-16.6279;-0.171987;0;0.182492;0
18.986:0.0347667;0;0.9;0.8;-16.5008;-16.4264;-0.190193;0;0.184097;0
19.086:0.0347667;0;0.9;0.8;-16.4823;-16.4264;-0.171987;0;0.18305;0
19.186:-0.198235;0;0.9;0.8;-16.4823;-16.4264;-0.171987;0;0.18024;0
19.286:-0.267022;0;0.9;0.8;-16.1858;-16.124;-0.171987;0;0.183347;0
19.386:-0.426974;0;0.9;0.8;-16.1858;-16.124;-0.171987;0;0.178739;0
19.486:-0.362502;1;0.9;0.8;-16.1858;-16.124;-0.171987;0;0.178809;0
19.586:-0.343471;1;0.9;0.8;-15.9819;-16.124;-0.171987;0;0.174533;0
19.686:-0.218804;1;0.9;0.8;-15.7595;-15.9225;-0.153781;0;0.172962;0
19.786:-0.506395;1;0.9;0.8;-15.7595;-15.7209;-0.153781;0;0.168145;0
19.886:-0.52147;0;0.9;0.8;-15.7595;-15.7209;-0.153781;0;0.168058;0
19.986:-0.560802;0;0.9;0.8;-15.7595;-15.7209;-0.153781;0;0.162438;0
20.086:-0.362717;-0;0.9;0.8;-15.3518;-15.7209;-0.135575;0;0.158965;0
20.186:-0.592624;-0;0.9;0.8;-15.3518;-15.3178;-0.135575;0;0.154793;0
20.286:-0.69442;0;0.9;0.8;-15.185;-15.3178;-0.117369;0;0.149679;0
20.386:-1.26796;-0;0.9;0.8;-15.185;-15.1163;-0.117369;0;0.146468;0
20.486:-1.50194;-0;0.9;0.8;-14.9997;-15.1163;-0.135575;0;0.148667;0
20.586:-0.942401;-0;0.9;0.8;-14.9997;-14.9651;-0.135575;0;0.141703;0
20.786:-0.942401;-0;0.9;0.8;-14.9997;-14.9651;-0.135575;0;0.13926;0
20.886:-1.08319;-0;0.9;0.8;-14.6846;-14.6124;-0.0991632;0;0.126484;0
20.986:-1.34373;-0;0.9;0.8;-14.6846;-14.6124;-0.0991632;0;0.123953;0
21.086:-1.45545;-0;0.9;0.8;-14.5364;-14.4612;-0.0991632;0;0.1213;0
21.186:-1.31845;-0;0.9;0.8;-14.4437;-14.4612;-0.0991632;0;0.11198;0
21.288:-0.92933;-0;0.9;0.8;-14.4437;-14.4109;-0.0991632;0;0.104877;0
21.386:-0.490645;-0;0.9;0.8;-14.351;-14.3101;-0.0809573;0;0.099222;0
21.486:-0.684588;-0;0.9;0.8;-14.351;-14.3101;-0.0809573;0;0.095487;0
21.586:-0.682091;-0;0.9;0.8;-14.351;-14.3101;-0.0809573;0;0.094719;0
21.686:-0.658859;-1;0.9;0.8;-14.351;-14.3101;-0.0809573;0;0.0931482;0
21.786:-0.577247;-1;0.9;0.8;-14.351;-14.3101;-0.0809573;0;0.0879471;0
21.886:-0.360624;-0;0.9;0.8;-14.1842;-14.1589;-0.0809573;0;0.0819956;0
21.986:-0.0859577;-0;0.9;0.9;-14.0175;-13.9574;-0.0991632;0;0.0796743;0
22.086:0.582217;-0;0.9;0.9;-14.0175;-13.9574;-0.0991632;0;0.0789412;0
22.186:0.582217;-0;0.9;0.9;-14.0175;-13.9574;-0.0991632;0;0.0788016;0
22.286:1.10881;-1;0.9;0.8;-13.8692;-13.8062;-0.0991632;0;0.0773181;0
22.386:1.31291;-1;0.9;0.8;-13.7209;-13.8062;-0.117369;0;0.0781384;0
22.486:1.9224;-1;0.9;0.8;-13.7209;-13.655;-0.117369;0;0.0775973;0
22.586:2.19858;-1;0.9;0.8;-13.5727;-13.655;-0.153781;0;0.0811578;0
22.686:3.36514;-0;0.9;0.8;-13.4615;-13.5039;-0.171987;0;0.0854688;0
22.786:3.22118;-0;0.9;0.8;-13.4615;-13.4031;-0.171987;0;0.0927119;0
22.886:2.93387;-0;0.9;0.8;-13.3688;-13.4031;-0.171987;0;0.0941256;0
22.986:2.7396;-0;0.9;0.8;-13.3688;-13.4031;-0.171987;0;0.0973894;0
23.086:7.62301;-0;0.9;0.9;-13.2762;-13.2015;-0.171987;0;0.105313;0
23.186:21.0202;-0;0.9;0.9;-13.2762;-13.2015;-0.171987;0;0.110008;0
23.286:25;-0;0.9;0.9;-13.2391;-13.2015;-0.171987;0;0.119799;0
23.386:25;0;0.9;0.8;-13.2391;-13.2015;-0.171987;0;0.140796;0
23.486:25;1;0.9;0.9;-13.1279;-13.2015;-0.153781;0;0.1568;0
23.586:25;1;0.9;0.8;-13.1279;-13.1008;-0.153781;0;0.201167;0
23.686:25;1;0.9;0.8;-13.0352;-13;-0.171987;0;0.248133;0
23.786:24.9999;2;0.9;0.8;-13.0352;-13;-0.171987;0;0.289411;0
23.886:24.9999;2;0.9;0.8;-12.924;-12.9998;-0.190193;0.056722;0.358211;1.56207
23.986:25;3;0.9;0.8;-12.8314;-12.9998;-0.190193;0.056722;0.420799;1.56207
24.086:25.0004;3;0.9;0.8;-12.8314;-12.9998;-0.190193;0.056722;0.47377;1.56207
24.186:25.0005;2;0.9;0.8;-12.7202;-12.9998;-0.171987;0.056722;0.53613;1.56207
24.286:24.9999;2;0.9;0.8;-12.7202;-12.9998;-0.171987;0.056722;0.58938;1.56207
24.386:24.9998;5;0.9;0.9;-12.609;-12.9998;-0.171987;0.056722;0.661584;1.56207
24.486:25.0001;8;0.9;0.8;-12.609;-12.9998;-0.171987;0.056722;0.717435;1.56207
24.586:25.0007;12;0.9;0.8;-12.5163;-12.9998;-0.171987;0.056722;0.782955;1.56207
24.686:25.0003;16;0.9;0.8;-12.5163;-12.9998;-0.171987;0.056722;0.857899;1.56207
24.786:25.0003;19;0.9;0.8;-12.3866;-12.9998;-0.171987;0.056722;0.909037;1.56207
24.886:25.0003;19;0.9;0.8;-12.3866;-12.9998;-0.171987;0.056722;0.915094;1.56207
24.986:24.9994;21;0.9;0.8;-12.3866;-12.9998;-0.171987;0.056722;0.954329;1.56207
25.086:24.9994;23;0.9;0.8;-12.3866;-12.9998;-0.171987;0.056722;0.983999;1.56207
25.186:24.9995;24;0.9;0.8;-12.0715;-12.9998;-0.135575;0.056722;1.18358;1.56207
25.286:24.9996;24;0.9;0.8;-12.0715;-12.9998;-0.135575;0.056722;1.21892;1.56207
25.386:24.9996;24;0.9;0.9;-11.9418;-12.9998;-0.0627514;0.056722;1.2437;1.56207
29.686:24.9997;24;0.9;0.9;-11.9418;-12.9998;-0.0627514;0.056722;1.25365;1.56207
29.786:25.0008;24;0.9;0.9;-11.9418;-12.9998;-0.0627514;0.056722;1.32671;1.56207
29.886:25.0004;24;0.9;0.9;-11.8121;-12.9998;0.0100721;0.056722;1.48967;1.56207
29.986:25.0005;24;0.9;0.9;-11.6268;-12.996;0.155719;0.226847;1.56008;1.53589
30.186:25.0001;24;0.9;1;-11.3488;-12.9582;0.519837;0.735821;1.74845;1.45735
30.286:25;24;0.9;0.9;-11.2561;-12.9012;0.811131;1.12871;1.9603;1.39626
30.386:25.0001;24;0.9;0.9;-11.2005;-12.8204;1.06601;1.5174;2.08209;1.33518
30.486:-18.2148;24;0.9;0.8;-11.219;-12.716;1.37551;1.90042;2.36318;1.27409
30.586:-6.69902;9;0.9;0.8;-11.6082;-12.4833;2.10375;2.53975;1.90611;1.16937
30.686:-13.8905;-24;0.9;0.9;-11.9789;-12.3422;2.59531;2.84941;1.75784;1.11701
30.786:-19.8312;-13;0.9;0.9;-12.0901;-12.2915;2.79557;2.95094;1.60511;1.09956
30.886:-23.4525;-3;0.9;0.8;-12.2198;-12.185;3.10507;3.15126;1.409;1.06465
30.986:-23.5831;-4;0.9;0.8;-12.2198;-12.1573;3.1961;3.20075;1.37741;1.05592
31.086:-24.0169;-6;0.9;0.8;-12.2569;-12.1573;3.34175;3.20075;1.34239;1.05592
31.186:-25;-9;0.9;0.8;-12.2569;-12.1006;3.34175;3.299;1.29027;1.03847
31.286:-25;-11;0.9;0.8;-12.2569;-12.1006;3.48739;3.299;1.24325;1.03847
31.386:-25;-13;0.9;0.8;-12.2569;-12.0422;3.48739;3.39624;1.19628;1.02102
31.486:-25;-15;0.9;0.8;-12.2569;-12.0422;3.48739;3.39624;1.1774;1.02102
38.586:-17.6473;-18;0.9;0.8;-12.2754;-11.8887;3.83331;3.63475;0.780581;0.977384
39.786:-14.4988;-24;0.9;0.8;-12.1086;-11.6221;4.27025;4.0018;0.575348;0.907571
39.986:-4.52873;-17;0.9;0.9;-11.8121;-11.3682;4.65257;4.30703;0.385247;0.846485
40.086:6.25484;-0;0.9;0.9;-10.7557;-10.6345;5.08951;5.01556;0.443593;0.689405
40.186:-7.1045;-0;0.9;0.8;-9.06928;-9.14379;5.94519;5.93805;0.575295;0.418879
40.286:-11.8727;-7;0.9;0.9;-8.16119;-8.07249;6.38213;6.30692;0.299376;0.244346
40.386:-11.8727;-7;0.9;0.9;-8.16119;-8.07249;6.38213;6.30692;0.283494;0.244346
40.486:-10.7342;-8;0.9;0.9;-8.03146;-7.96218;6.40033;6.33341;0.244329;0.226893
40.586:-9.24542;-9;0.9;0.9;-8.03146;-7.96218;6.40033;6.33341;0.220662;0.226893
40.686:-7.68392;-9;0.9;0.9;-7.9388;-7.96218;6.45495;6.33341;0.192388;0.226893
40.786:-7.53166;-10;0.9;0.9;-7.8276;-7.85143;6.52777;6.35796;0.185476;0.20944
41.486:-7.53166;-10;0.9;0.9;-7.8276;-7.74026;6.52777;6.38058;0.183836;0.191986
41.786:-7.64225;-11;0.9;0.9;-7.45695;-7.34842;6.67342;6.44439;-0.0246964;0.1309
41.886:-7.64225;-11;0.9;0.9;-7.45695;-7.34842;6.67342;6.44439;-0.0397411;0.1309
41.986:-7.66878;-9;0.9;0.9;-7.17897;-7.123;6.70983;6.47008;-0.0561996;0.095993
42.086:-7.0734;-7;0.9;0.9;-7.06777;-7.123;6.72804;6.47008;-0.0768468;0.095993
42.186:-6.94426;-7;0.9;0.9;-7.06777;-7.00998;6.72804;6.47996;-0.0972672;0.07854
42.286:-6.34073;-8;0.9;0.9;-6.99364;-7.00998;6.72804;6.47996;-0.116588;0.07854
42.386:-5.70103;-9;0.9;0.9;-6.99364;-6.89682;6.72804;6.48788;-0.133797;0.061087
42.486:-4.81001;-9;0.9;0.9;-6.91951;-6.89682;6.70983;6.48788;-0.143187;0.061087
42.586:-3.67849;-8;0.9;0.9;-6.91951;-6.84018;6.70983;6.49109;-0.156085;0.05236
42.686:-2.71198;-8;0.9;0.9;-6.73419;-6.67015;6.70983;6.49777;-0.164235;0.02618
42.786:-2.5732;-8;0.9;0.9;-6.67859;-6.67015;6.70983;6.49777;-0.169821;0.02618
42.886:-2.52098;-9;0.9;0.9;-6.67859;-6.61344;6.70983;6.49901;-0.172683;0.017453
42.986:-2.3905;-9;0.9;0.9;-6.53033;-6.61344;6.69163;6.49901;-0.17846;0.017453
43.086:-2.2272;-9;0.9;0.9;-6.53033;-6.5;6.69163;6.5;-0.182474;0
43.186:-2.00795;-9;0.9;0.9;-6.38207;-6.5;6.67342;6.5;-0.186471;0
43.286:-1.91073;-7;0.9;0.9;-6.38207;-6.32985;6.67342;6.49777;-0.19347;-0.02618
43.386:-1.36112;-7;0.9;0.9;-6.32647;-6.27315;6.65522;6.49604;-0.198252;-0.034907
43.487:-1.01459;-7;0.9;0.9;-6.32647;-6.27315;6.65522;6.49604;-0.201568;-0.034907
43.586:-0.725083;-6;0.9;0.9;-6.19674;-6.27315;6.6188;6.49604;-0.206455;-0.034907
43.686:-0.104006;-6;0.9;0.9;-6.12261;-6.15982;6.6006;6.49109;-0.205338;-0.05236
43.786:-0.193814;-5;0.9;0.9;-5.99289;-5.99002;6.58239;6.47996;-0.208078;-0.07854
43.886:-0.0135994;-4;0.9;0.9;-5.99289;-5.93349;6.58239;6.47527;-0.207642;-0.087266
43.986:0.0696942;-3;0.9;0.9;-5.91876;-5.93349;6.56419;6.47527;-0.205425;-0.087266
44.086:0.0688796;-2;0.9;0.9;-5.78903;-5.76418;6.50957;6.45822;-0.203907;-0.113446
44.186:0.672733;-2;0.9;0.9;-5.78903;-5.76418;6.50957;6.45822;-0.204273;-0.113446
44.286:1.0006;-2;0.9;0.9;-5.78903;-5.76418;6.50957;6.45822;-0.204465;-0.113446
44.386:1.18917;-2;0.9;0.8;-5.6593;-5.76418;6.49136;6.45822;-0.2019;-0.113446
44.486:0.881651;-2;0.9;0.8;-5.49251;-5.42719;6.41854;6.41086;-0.200085;-0.165806
44.586:0.881651;-2;0.9;0.8;-5.49251;-5.42719;6.41854;6.41086;-0.195843;-0.165806
44.686:0.891276;-2;0.9;0.8;-5.49251;-5.42719;6.41854;6.41086;-0.192475;-0.165806
44.786:0.801113;-1;0.9;0.8;-5.49251;-5.42719;6.41854;6.41086;-0.192492;-0.165806
44.886:0.730648;-0;0.9;0.8;-5.27012;-5.42719;6.36392;6.41086;-0.188426;-0.165806
44.986:-0.0291497;-0;0.9;0.8;-5.17746;-5.20411;6.32751;6.36951;-0.185633;-0.200713
45.086:-0.530037;-0;0.9;0.9;-5.04773;-5.09314;6.27289;6.34592;-0.182719;-0.218166
45.186:-0.530037;-0;0.9;0.9;-5.04773;-5.09314;6.27289;6.34592;-0.17921;-0.218166
45.286:-0.712208;-0;0.9;0.9;-4.88094;-4.9826;6.21827;6.3204;-0.181602;-0.235619
45.386:-1.31114;-0;0.9;0.9;-4.88094;-4.81768;6.21827;6.27852;-0.182823;-0.261799
45.486:-1.31114;-0;0.9;0.8;-4.88094;-4.81768;6.21827;6.27852;-0.183504;-0.261799
45.586:-1.39037;0;0.9;0.8;-4.88094;-4.81768;6.21827;6.27852;-0.186925;-0.261799
45.686:-1.14884;1;0.9;0.8;-4.88094;-4.81768;6.21827;6.27852;-0.192004;-0.261799
45.786:-1.14884;1;0.9;0.8;-4.56588;-4.81768;6.10904;6.27852;-0.192615;-0.261799
45.886:-2.04169;0;0.9;0.8;-4.56588;-4.49139;6.10904;6.18187;-0.200556;-0.314159
45.986:-2.69489;0;0.9;0.8;-4.49175;-4.43752;6.09083;6.1641;-0.201882;-0.322886
46.086:-2.9139;0;0.9;0.8;-4.43616;-4.43752;6.07263;6.1641;-0.209056;-0.322886
46.186:-3.59287;0;0.9;0.8;-4.38056;-4.27687;6.05442;6.108;-0.218166;-0.349066
46.286:-3.97625;0;0.9;0.8;-4.30643;-4.27687;6.03622;6.108;-0.222669;-0.349066
46.386:-4.4372;0;0.9;0.8;-4.25083;-4.22365;6.01801;6.08837;-0.230122;-0.357792
46.486:-4.72434;-0;0.9;0.8;-4.19523;-4.17061;5.9998;6.06827;-0.241588;-0.366519
46.586:-4.94774;-0;0.9;0.8;-4.06551;-4.11774;5.96339;6.04771;-0.25138;-0.375246
46.786:-5.57504;-0;0.9;0.8;-4.00991;-4.01256;5.94519;6.00522;-0.274313;-0.392699
46.886:-6.3306;-1;0.9;0.8;-3.93578;-3.85621;5.92698;5.93805;-0.285641;-0.418879
46.986:-6.3306;-1;0.9;0.8;-3.89872;-3.85621;5.90877;5.93805;-0.300668;-0.418879
47.086:-6.45887;-1;0.9;0.8;-3.82458;-3.80449;5.89057;5.91475;-0.316725;-0.427606
47.186:-6.67104;-1;0.9;0.8;-3.67633;-3.75298;5.83595;5.891;-0.329466;-0.436332
47.286:-7.55542;-1;0.9;0.8;-3.67633;-3.59971;5.83595;5.81707;-0.343254;-0.462512
47.386:-7.6391;-2;0.9;0.8;-3.63926;-3.59971;5.83595;5.81707;-0.352085;-0.462512
47.486:-7.72055;-3;0.9;0.8;-3.56513;-3.59971;5.79954;5.81707;-0.367078;-0.462512
47.586:-7.98502;-3;0.9;0.8;-3.52807;-3.49863;5.79954;5.76557;-0.389261;-0.479966
47.686:-7.96042;-4;0.9;0.8;-3.39834;-3.34874;5.74492;5.68503;-0.411461;-0.506145
47.786:-8.63918;-4;0.9;0.8;-3.32421;-3.29925;5.70851;5.65731;-0.429264;-0.514872
47.886:-8.63918;-4;0.9;0.8;-3.32421;-3.29925;5.70851;5.65731;-0.445094;-0.514872
47.986:-8.2281;-5;0.9;0.8;-3.26861;-3.25;5.6903;5.62917;-0.463507;-0.523599
48.086:-8.25271;-5;0.9;0.8;-3.19448;-3.201;5.6721;5.60059;-0.48309;-0.532325
48.186:-8.25271;-5;0.9;0.8;-3.19448;-3.201;5.6721;5.60059;-0.500892;-0.532325
48.286:-7.74897;-5;0.9;0.9;-3.19448;-3.201;5.6721;5.60059;-0.520632;-0.532325
48.386:-6.99603;-5;0.9;0.9;-3.19448;-3.201;5.6721;5.60059;-0.541803;-0.532325
48.486:-5.93532;-6;0.9;0.9;-2.97209;-3.201;5.59927;5.60059;-0.556306;-0.532325
48.586:-7.57261;-6;0.9;0.8;-2.97209;-3.00755;5.59927;5.48204;-0.573864;-0.567232
48.686:-7.93784;-7;0.9;0.9;-2.84236;-3.00755;5.52645;5.48204;-0.586919;-0.567232
48.786:-8.75095;-7;0.9;0.9;-2.84236;-2.86525;5.52645;5.38874;-0.606903;-0.593412
48.886:-8.62684;-7;0.9;0.9;-2.6941;-2.72543;5.47183;5.29175;-0.630395;-0.619592
48.986:-9.75552;-7;0.9;0.9;-2.6941;-2.72543;5.47183;5.29175;-0.643817;-0.619592
49.086:-9.93208;-7;0.9;0.9;-2.56438;-2.72543;5.3808;5.29175;-0.657274;-0.619592
49.186:-10.1697;-8;0.9;0.9;-2.56438;-2.63365;5.3808;5.22507;-0.681167;-0.637045
49.286:-8.7979;-8;0.9;0.9;-2.56438;-2.63365;5.3808;5.22507;-0.701169;-0.637045
49.386:-8.7979;-8;0.9;0.9;-2.32345;-2.63365;5.21695;5.22507;-0.722828;-0.637045
49.486:-9.39574;-8;0.9;0.9;-2.32345;-2.40942;5.21695;5.05145;-0.746565;-0.680678
49.586:-9.08483;-8;0.9;0.9;-2.24932;-2.32188;5.16233;4.97929;-0.760911;-0.698132
49.686:-9.08681;-7;0.9;0.9;-2.24932;-2.32188;5.16233;4.97929;-0.778469;-0.698132
49.786:-8.50579;-7;0.9;0.9;-2.17519;-2.32188;5.08951;4.97929;-0.803707;-0.698132
49.886:-6.67501;-6;0.9;0.9;-2.17519;-2.23562;5.08951;4.90561;-0.823935;-0.715585
49.986:-6.67501;-6;0.9;0.9;-2.08253;-2.23562;5.01669;4.90561;-0.844757;-0.715585
50.086:-6.17667;-7;0.9;0.9;-2.08253;-2.15065;5.01669;4.83044;-0.863484;-0.733038
50.186:-5.59571;-8;0.9;0.9;-1.97134;-2.06701;4.94386;4.7538;-0.878616;-0.750492
50.286:-5.59571;-8;0.9;0.9;-1.97134;-2.06701;4.94386;4.7538;-0.888739;-0.750492
50.386:-5.41019;-9;0.9;0.9;-1.93427;-2.0257;4.88925;4.71493;-0.903993;-0.759218
50.486:-4.71675;-9;0.9;0.9;-1.93427;-2.0257;4.88925;4.71493;-0.913034;-0.759218
50.586:-3.9009;-10;0.9;0.9;-1.89721;-1.98472;4.83463;4.67571;-0.928131;-0.767945
50.686:-3.00434;-9;0.9;0.9;-1.80454;-1.98472;4.72539;4.67571;-0.936631;-0.767945
50.786:-2.55898;-9;0.9;0.9;-1.80454;-1.86387;4.72539;4.55591;-0.94349;-0.794125
50.886:-2.07526;-8;0.9;0.9;-1.71188;-1.86387;4.61616;4.55591;-0.948412;-0.794125
50.986:-1.99939;-9;0.9;0.9;-1.71188;-1.78507;4.61616;4.47431;-0.956406;-0.811578
51.086:-1.70823;-9;0.9;0.9;-1.65628;-1.78507;4.52513;4.47431;-0.965115;-0.811578
51.186:-1.13751;-8;0.9;0.9;-1.65628;-1.7077;4.52513;4.39134;-0.972672;-0.829031
51.286:-0.487188;-8;0.9;0.9;-1.60069;-1.63179;4.4341;4.30703;-0.976355;-0.846485
51.386:-0.0455425;-7;0.9;0.9;-1.54509;-1.63179;4.36127;4.30703;-0.97721;-0.846485
51.486:0.0248216;-6;0.9;0.9;-1.54509;-1.59439;4.36127;4.26438;-0.975674;-0.855211
51.586:0.0552812;-5;0.9;0.9;-1.48949;-1.59439;4.28845;4.26438;-0.975971;-0.855211
