x_ref,y_ref,yaw_ref
-9.417266,11.582734,3.926991
-9.467626,11.532374,3.926991
-9.517986,11.482014,3.926991
-9.568345,11.431655,3.926991
-9.618705,11.381295,3.926991
-9.669065,11.330935,3.926991
-9.719424,11.280576,3.926991
-9.769784,11.230216,3.926991
-9.820144,11.179856,3.926991
-9.870504,11.129496,3.926991
-9.920863,11.079137,3.926991
-9.971223,11.028777,3.926991
-10.021583,10.978417,3.926991
-10.071942,10.928058,3.926991
-10.122302,10.877698,3.926991
-10.172662,10.827338,3.926991
-10.223022,10.776978,3.926991
-10.273381,10.726619,3.926991
-10.323741,10.676259,3.926991
-10.374101,10.625899,3.926991
-10.424460,10.575540,3.926991
-10.474820,10.525180,3.926991
-10.525180,10.474820,3.926991
-10.575540,10.424460,3.926991
-10.625899,10.374101,3.926991
-10.676259,10.323741,3.926991
-10.726619,10.273381,3.926991
-10.776978,10.223022,3.926991
-10.827338,10.172662,3.926991
-10.877698,10.122302,3.926991
-10.928058,10.071942,3.926991
-10.978417,10.021583,3.926991
-11.028777,9.971223,3.926991
-11.079137,9.920863,3.926991
-11.129496,9.870504,3.926991
-11.179856,9.820144,3.926991
-11.230216,9.769784,3.926991
-11.280576,9.719424,3.926991
-11.330935,9.669065,3.926991
-11.381295,9.618705,3.926991
-11.431655,9.568345,3.926991
-11.482014,9.517986,3.926991
-11.532374,9.467626,3.926991
-11.582734,9.417266,3.926991
-11.633094,9.366906,3.926991
-11.683453,9.316547,3.926991
-11.733813,9.266187,3.926991
-11.784173,9.215827,3.926991
-11.834532,9.165468,3.926991
-11.884892,9.115108,3.926991
-11.935252,9.064748,3.926991
-11.985612,9.014388,3.926991
-12.035971,8.964029,3.926991
-12.086331,8.913669,3.926991
-12.136691,8.863309,3.926991
-12.187050,8.812950,3.926991
-12.237410,8.762590,3.926991
-12.287770,8.712230,3.926991
-12.338129,8.661871,3.926991
-12.388489,8.611511,3.926991
-12.438849,8.561151,3.926991
-12.489209,8.510791,3.926991
-12.539568,8.460432,3.926991
-12.589928,8.410072,3.926991
-12.640288,8.359712,3.926991
-12.690647,8.309353,3.926991
-12.741007,8.258993,3.926991
-12.791367,8.208633,3.926991
-12.841727,8.158273,3.926991
-12.892086,8.107914,3.926991
-12.942446,8.057554,3.926991
-12.992806,8.007194,3.926991
-13.043165,7.956835,3.926991
-13.093525,7.906475,3.926991
-13.143885,7.856115,3.926991
-13.194245,7.805755,3.926991
-13.244604,7.755396,3.926991
-13.294964,7.705036,3.926991
-13.345324,7.654676,3.926991
-13.395683,7.604317,3.926991
-13.446043,7.553957,3.926991
-13.496403,7.503597,3.926991
-13.546763,7.453237,3.926991
-13.597122,7.402878,3.926991
-13.647482,7.352518,3.926991
-13.697842,7.302158,3.926991
-13.748201,7.251799,3.926991
-13.798561,7.201439,3.926991
-13.848921,7.151079,3.926991
-13.899281,7.100719,3.926991
-13.949640,7.050360,3.926991
-14.000000,7.000000,3.926991
-14.000000,7.000000,4.712389
-14.000000,6.949640,4.712389
-14.000000,6.899281,4.712389
-14.000000,6.848921,4.712389
-14.000000,6.798561,4.712389
-14.000000,6.748201,4.712389
-14.000000,6.697842,4.712389
-14.000000,6.647482,4.712389
-14.000000,6.597122,4.712389
-14.000000,6.546763,4.712389
-14.000000,6.496403,4.712389
-14.000000,6.446043,4.712389
-14.000000,6.395683,4.712389
-14.000000,6.345324,4.712389
-14.000000,6.294964,4.712389
-14.000000,6.244604,4.712389
-14.000000,6.194245,4.712389
-14.000000,6.143885,4.712389
-14.000000,6.093525,4.712389
-14.000000,6.043165,4.712389
-14.000000,5.992806,4.712389
-14.000000,5.942446,4.712389
-14.000000,5.892086,4.712389
-14.000000,5.841727,4.712389
-14.000000,5.791367,4.712389
-14.000000,5.741007,4.712389
-14.000000,5.690647,4.712389
-14.000000,5.640288,4.712389
-14.000000,5.589928,4.712389
-14.000000,5.539568,4.712389
-14.000000,5.489209,4.712389
-14.000000,5.438849,4.712389
-14.000000,5.388489,4.712389
-14.000000,5.338129,4.712389
-14.000000,5.287770,4.712389
-14.000000,5.237410,4.712389
-14.000000,5.187050,4.712389
-14.000000,5.136691,4.712389
-14.000000,5.086331,4.712389
-14.000000,5.035971,4.712389
-14.000000,4.985612,4.712389
-14.000000,4.935252,4.712389
-14.000000,4.884892,4.712389
-14.000000,4.834532,4.712389
-14.000000,4.784173,4.712389
